Tipo de vehículo;Accesorios de seguridad;Tipo Accidente;Sexo;Edad;Muertos;Graves;Leves;Accidentes;Victimas
Turismo;NINGUNO;Colisión lateral y frontolateral;Mujer;0;0;3;129;180;132
Turismo;NINGUNO;Colisión lateral y frontolateral;Mujer;1;3;19;344;490;366
Turismo;NINGUNO;Colisión lateral y frontolateral;Mujer;2;2;15;411;687;428
Turismo;NINGUNO;Colisión lateral y frontolateral;Mujer;3;1;11;319;584;331
Turismo;NINGUNO;Colisión lateral y frontolateral;Mujer;4;3;7;204;378;214
Turismo;NINGUNO;Colisión lateral y frontolateral;Mujer;5;1;4;98;199;103
Turismo;NINGUNO;Colisión lateral y frontolateral;Mujer;6;2;2;61;123;65
Turismo;NINGUNO;Colisión lateral y frontolateral;Mujer;7;0;4;42;61;46
Turismo;NINGUNO;Colisión lateral y frontolateral;Mujer;8;0;0;10;12;10
Turismo;NINGUNO;Colisión lateral y frontolateral;Mujer;;0;3;34;106;37
Turismo;NINGUNO;Colisión por alcance y múltiple;Desconocido;0;0;0;0;3;0
Turismo;NINGUNO;Colisión por alcance y múltiple;Desconocido;1;0;0;0;2;0
Turismo;NINGUNO;Colisión por alcance y múltiple;Desconocido;2;0;0;0;8;0
Turismo;NINGUNO;Colisión por alcance y múltiple;Desconocido;3;0;0;0;5;0
Turismo;NINGUNO;Colisión por alcance y múltiple;Desconocido;4;0;0;0;3;0
Turismo;NINGUNO;Colisión por alcance y múltiple;Desconocido;5;0;0;0;2;0
Turismo;NINGUNO;Colisión por alcance y múltiple;Desconocido;6;0;0;0;1;0
Turismo;NINGUNO;Colisión por alcance y múltiple;Desconocido;;0;0;4;689;4
Turismo;NINGUNO;Colisión por alcance y múltiple;Hombre;0;0;3;155;251;158
Turismo;NINGUNO;Colisión por alcance y múltiple;Hombre;1;4;21;360;763;38
Turismo;NINGUNO;Colisión por alcance y múltiple;Hombre;2;10;36;802;1583;848
Turismo;NINGUNO;Colisión por alcance y múltiple;Hombre;3;7;43;580;148;630
Turismo;NINGUNO;Colisión por alcance y múltiple;Hombre;4;2;18;349;1091;369
Turismo;NINGUNO;Colisión por alcance y múltiple;Hombre;5;3;13;196;642;212
Turismo;NINGUNO;Colisión por alcance y múltiple;Hombre;6;3;8;64;248;75
Turismo;NINGUNO;Colisión por alcance y múltiple;Hombre;7;0;2;31;99;33
Turismo;NINGUNO;Colisión por alcance y múltiple;Hombre;8;0;0;4;11;4
Turismo;NINGUNO;Colisión por alcance y múltiple;Hombre;;0;1;52;233;53
Turismo;NINGUNO;Colisión por alcance y múltiple;Mujer;0;0;6;180;255;186
Turismo;NINGUNO;Colisión por alcance y múltiple;Mujer;1;0;15;389;582;404
Turismo;NINGUNO;Colisión por alcance y múltiple;Mujer;2;1;15;763;1122;779
Turismo;NINGUNO;Colisión por alcance y múltiple;Mujer;3;1;12;523;881;536
Turismo;NINGUNO;Colisión por alcance y múltiple;Mujer;4;1;7;351;591;359
Turismo;NINGUNO;Colisión por alcance y múltiple;Mujer;5;1;4;179;321;184
Turismo;NINGUNO;Colisión por alcance y múltiple;Mujer;6;0;6;80;160;86
Turismo;NINGUNO;Colisión por alcance y múltiple;Mujer;7;2;6;40;63;48
Turismo;NINGUNO;Colisión por alcance y múltiple;Mujer;8;0;0;14;25;14
Turismo;NINGUNO;Colisión por alcance y múltiple;Mujer;;0;1;35;145;36
Turismo;NINGUNO;Otro tipo de accidente;Desconocido;1;0;0;0;1;0
Turismo;NINGUNO;Otro tipo de accidente;Desconocido;2;0;0;0;2;0
Turismo;NINGUNO;Otro tipo de accidente;Desconocido;4;0;0;0;1;0
Turismo;NINGUNO;Otro tipo de accidente;Desconocido;5;0;0;0;1;0
Turismo;NINGUNO;Otro tipo de accidente;Desconocido;8;0;0;0;1;0
Turismo;NINGUNO;Otro tipo de accidente;Desconocido;;0;0;2;531;2
Turismo;NINGUNO;Otro tipo de accidente;Hombre;0;0;3;21;30;24
Turismo;NINGUNO;Otro tipo de accidente;Hombre;1;2;30;234;286;266
Turismo;NINGUNO;Otro tipo de accidente;Hombre;2;9;41;257;428;307
Turismo;NINGUNO;Otro tipo de accidente;Hombre;3;6;25;149;281;180
Turismo;NINGUNO;Otro tipo de accidente;Hombre;4;10;21;71;18;102
Turismo;NINGUNO;Otro tipo de accidente;Hombre;5;3;4;47;107;54
Turismo;NINGUNO;Otro tipo de accidente;Hombre;6;2;10;26;65;38
Turismo;NINGUNO;Otro tipo de accidente;Hombre;7;3;2;15;28;20
Turismo;NINGUNO;Otro tipo de accidente;Hombre;8;1;0;8;10;9
Turismo;NINGUNO;Otro tipo de accidente;Hombre;;1;3;16;40;20
Turismo;NINGUNO;Otro tipo de accidente;Mujer;0;1;0;22;34;23
Turismo;NINGUNO;Otro tipo de accidente;Mujer;1;5;19;127;162;151
Turismo;NINGUNO;Otro tipo de accidente;Mujer;2;0;14;122;196;136
Turismo;NINGUNO;Otro tipo de accidente;Mujer;3;0;6;60;118;66
Turismo;NINGUNO;Otro tipo de accidente;Mujer;4;2;6;51;92;59
Turismo;NINGUNO;Otro tipo de accidente;Mujer;5;0;2;34;54;36
Turismo;NINGUNO;Otro tipo de accidente;Mujer;6;0;2;28;41;30
Turismo;NINGUNO;Otro tipo de accidente;Mujer;7;1;4;21;26;26
Turismo;NINGUNO;Otro tipo de accidente;Mujer;8;0;0;3;3;3
Turismo;NINGUNO;Otro tipo de accidente;Mujer;;0;0;7;31;7
Turismo;NINGUNO;Salida de la vía;Desconocido;;0;2;5;19;7
Turismo;NINGUNO;Salida de la vía;Hombre;0;7;13;28;53;48
Turismo;NINGUNO;Salida de la vía;Hombre;1;62;145;316;441;523
Turismo;NINGUNO;Salida de la vía;Hombre;2;72;162;263;477;497
Turismo;NINGUNO;Salida de la vía;Hombre;3;67;95;165;351;327
Turismo;NINGUNO;Salida de la vía;Hombre;4;46;59;103;218;208
Turismo;NINGUNO;Salida de la vía;Hombre;5;27;31;39;110;97
Turismo;NINGUNO;Salida de la vía;Hombre;6;19;15;50;86;84
Turismo;NINGUNO;Salida de la vía;Hombre;7;20;6;22;50;48
Turismo;NINGUNO;Salida de la vía;Hombre;8;4;2;5;10;11
Turismo;NINGUNO;Salida de la vía;Hombre;;1;5;35;44;41
Turismo;NINGUNO;Salida de la vía;Mujer;0;7;12;33;51;52
Turismo;NINGUNO;Salida de la vía;Mujer;1;14;46;137;178;197
Turismo;NINGUNO;Salida de la vía;Mujer;2;7;24;87;113;118
Turismo;NINGUNO;Salida de la vía;Mujer;3;6;17;43;75;66
Turismo;NINGUNO;Salida de la vía;Mujer;4;4;14;27;47;45
Turismo;NINGUNO;Salida de la vía;Mujer;5;6;11;19;34;36
Turismo;NINGUNO;Salida de la vía;Mujer;6;9;7;7;22;23
Turismo;NINGUNO;Salida de la vía;Mujer;7;10;4;14;28;28
Turismo;NINGUNO;Salida de la vía;Mujer;8;4;2;0;6;6
Turismo;NINGUNO;Salida de la vía;Mujer;;0;3;16;20;19
Turismo;NINGUNO;Vuelco en la calzada;Desconocido;;0;0;0;14;0
Turismo;NINGUNO;Vuelco en la calzada;Hombre;0;0;2;5;4;7
Turismo;NINGUNO;Vuelco en la calzada;Hombre;1;1;8;33;35;42
Turismo;NINGUNO;Vuelco en la calzada;Hombre;2;3;7;25;32;35
Turismo;NINGUNO;Vuelco en la calzada;Hombre;3;0;2;11;19;13
Turismo;NINGUNO;Vuelco en la calzada;Hombre;4;2;3;9;18;14
Turismo;NINGUNO;Vuelco en la calzada;Hombre;5;0;0;5;7;5
Turismo;NINGUNO;Vuelco en la calzada;Hombre;6;1;1;2;4;4
Turismo;NINGUNO;Vuelco en la calzada;Hombre;7;0;2;1;4;3
Turismo;NINGUNO;Vuelco en la calzada;Hombre;;0;0;3;3;3
Turismo;NINGUNO;Vuelco en la calzada;Mujer;0;0;2;6;5;8
Turismo;NINGUNO;Vuelco en la calzada;Mujer;1;1;3;14;14;18
Turismo;NINGUNO;Vuelco en la calzada;Mujer;2;0;2;8;13;10
Turismo;NINGUNO;Vuelco en la calzada;Mujer;3;0;4;7;11;11
Turismo;NINGUNO;Vuelco en la calzada;Mujer;4;0;0;4;4;4
Turismo;NINGUNO;Vuelco en la calzada;Mujer;5;0;0;3;2;3
Turismo;NINGUNO;Vuelco en la calzada;Mujer;6;0;0;2;2;2
Turismo;NINGUNO;Vuelco en la calzada;Mujer;7;0;1;4;6;5
Turismo;NINGUNO;Vuelco en la calzada;Mujer;;0;0;1;2;1
Turismo;SE DESCONOCE;Atropello a peatón;Desconocido;1;0;0;0;3;0
Turismo;SE DESCONOCE;Atropello a peatón;Desconocido;3;0;0;0;3;0
Turismo;SE DESCONOCE;Atropello a peatón;Desconocido;4;0;0;0;2;0
Turismo;SE DESCONOCE;Atropello a peatón;Desconocido;5;0;0;0;2;0
Turismo;SE DESCONOCE;Atropello a peatón;Desconocido;6;0;0;0;1;0
Turismo;SE DESCONOCE;Atropello a peatón;Desconocido;8;0;0;0;4;0
Turismo;SE DESCONOCE;Atropello a peatón;Desconocido;;0;1;4;497;5
Turismo;SE DESCONOCE;Atropello a peatón;Hombre;0;0;0;2;24;2
Turismo;SE DESCONOCE;Atropello a peatón;Hombre;1;0;0;17;648;17
Turismo;SE DESCONOCE;Atropello a peatón;Hombre;2;0;2;23;1096;25
Turismo;SE DESCONOCE;Atropello a peatón;Hombre;3;0;1;12;1059;13
Turismo;SE DESCONOCE;Atropello a peatón;Hombre;4;0;0;10;815;10
Turismo;SE DESCONOCE;Atropello a peatón;Hombre;5;0;1;11;606;12
Turismo;SE DESCONOCE;Atropello a peatón;Hombre;6;0;2;6;398;8
Turismo;SE DESCONOCE;Atropello a peatón;Hombre;7;0;0;2;235;2
Turismo;SE DESCONOCE;Atropello a peatón;Hombre;8;0;0;1;55;1
Turismo;SE DESCONOCE;Atropello a peatón;Hombre;;0;0;5;310;5
Turismo;SE DESCONOCE;Atropello a peatón;Mujer;0;0;0;1;20;1
Turismo;SE DESCONOCE;Atropello a peatón;Mujer;1;0;0;7;243;7
Turismo;SE DESCONOCE;Atropello a peatón;Mujer;2;0;0;20;507;20
Turismo;SE DESCONOCE;Atropello a peatón;Mujer;3;0;0;10;482;10
Turismo;SE DESCONOCE;Atropello a peatón;Mujer;4;0;1;8;381;9
Turismo;SE DESCONOCE;Atropello a peatón;Mujer;5;0;0;8;173;8
Turismo;SE DESCONOCE;Atropello a peatón;Mujer;6;0;0;2;80;2
Turismo;SE DESCONOCE;Atropello a peatón;Mujer;7;0;0;1;32;1
Turismo;SE DESCONOCE;Atropello a peatón;Mujer;8;0;0;2;14;2
Turismo;SE DESCONOCE;Atropello a peatón;Mujer;;0;0;1;145;1
Turismo;SE DESCONOCE;Colisión frontal;Desconocido;0;0;0;1;2;1
Turismo;SE DESCONOCE;Colisión frontal;Desconocido;3;0;0;2;2;2
Turismo;SE DESCONOCE;Colisión frontal;Desconocido;5;0;0;0;1;0
Turismo;SE DESCONOCE;Colisión frontal;Desconocido;;0;0;24;59;24
Turismo;SE DESCONOCE;Colisión frontal;Hombre;0;0;3;37;54;40
Turismo;SE DESCONOCE;Colisión frontal;Hombre;1;7;12;170;259;189
Turismo;SE DESCONOCE;Colisión frontal;Hombre;2;4;23;223;381;250
Turismo;SE DESCONOCE;Colisión frontal;Hombre;3;7;14;151;310;172
Turismo;SE DESCONOCE;Colisión frontal;Hombre;4;2;11;115;239;128
Turismo;SE DESCONOCE;Colisión frontal;Hombre;5;4;14;55;132;73
Turismo;SE DESCONOCE;Colisión frontal;Hombre;6;1;7;31;76;39
Turismo;SE DESCONOCE;Colisión frontal;Hombre;7;2;2;27;49;31
Turismo;SE DESCONOCE;Colisión frontal;Hombre;8;0;1;2;8;3
Turismo;SE DESCONOCE;Colisión frontal;Hombre;;0;5;53;96;58
Turismo;SE DESCONOCE;Colisión frontal;Mujer;0;1;1;30;43;32
Turismo;SE DESCONOCE;Colisión frontal;Mujer;1;2;12;112;130;126
Turismo;SE DESCONOCE;Colisión frontal;Mujer;2;5;12;141;195;158
Turismo;SE DESCONOCE;Colisión frontal;Mujer;3;0;8;98;164;106
Turismo;SE DESCONOCE;Colisión frontal;Mujer;4;0;8;78;119;86
Turismo;SE DESCONOCE;Colisión frontal;Mujer;5;1;5;31;55;37
Turismo;SE DESCONOCE;Colisión frontal;Mujer;6;6;1;25;50;32
Turismo;SE DESCONOCE;Colisión frontal;Mujer;7;0;2;8;15;10
Turismo;SE DESCONOCE;Colisión frontal;Mujer;8;0;2;5;7;7
Turismo;SE DESCONOCE;Colisión frontal;Mujer;;0;0;54;74;54
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;0;0;0;4;13;4
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;1;0;0;11;12;11
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;2;0;0;6;21;6
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;3;0;0;13;19;13
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;4;1;0;1;7;2
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;5;0;0;0;3;0
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;6;0;0;0;2;0
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;7;0;0;1;1;1
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;8;0;0;0;8;0
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;;0;8;237;998;245
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;0;0;3;174;257;177
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;1;1;39;1144;2180;1184
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;2;5;33;1323;3293;1361
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;3;2;27;910;2870;939
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;4;2;17;514;2028;533
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;5;0;10;310;1341;320
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;6;4;8;170;751;182
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;7;1;11;100;407;112
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;8;1;0;26;66;27
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;;0;4;425;994;429
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;0;1;8;226;286;235
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;1;3;17;984;1406;1004
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;2;2;16;1100;1929;1118
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;3;3;14;766;1638;783
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;4;1;19;518;1136;538
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;5;0;10;307;621;317
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;6;1;12;145;304;158
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;7;1;3;62;109;66
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;8;0;2;25;33;27
Turismo;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;;0;5;454;702;459
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;0;0;0;2;5;2
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;1;0;0;8;12;8
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;2;0;0;10;20;10
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;3;0;0;7;17;7
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;4;0;0;7;12;7
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;5;0;0;0;2;0
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;8;0;0;2;9;2
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;;0;3;289;899;292
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;0;1;1;256;366;258
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;1;3;11;977;1724;991
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;2;2;31;1559;3042;1592
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;3;2;20;1198;2696;1220
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;4;4;13;725;1942;742
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;5;3;10;406;1172;419
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;6;2;4;174;605;180
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;7;1;3;83;255;87
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;8;1;2;24;37;27
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;;0;5;536;1004;541
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;0;0;1;270;360;271
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;1;2;12;978;1205;992
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;2;0;17;1523;2023;1540
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;3;0;11;1164;1813;1175
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;4;1;8;775;1244;784
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;5;1;9;447;670;457
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;6;2;5;184;275;191
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;7;0;0;70;99;70
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;8;0;0;37;40;37
Turismo;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;;1;3;645;844;649
Turismo;SE DESCONOCE;Otro tipo de accidente;Desconocido;0;0;0;0;2;0
Turismo;SE DESCONOCE;Otro tipo de accidente;Desconocido;1;0;0;2;7;2
Turismo;SE DESCONOCE;Otro tipo de accidente;Desconocido;2;0;0;1;3;1
Turismo;SE DESCONOCE;Otro tipo de accidente;Desconocido;3;0;0;2;4;2
Turismo;SE DESCONOCE;Otro tipo de accidente;Desconocido;4;0;0;1;1;1
Turismo;SE DESCONOCE;Otro tipo de accidente;Desconocido;8;0;0;0;3;0
Turismo;SE DESCONOCE;Otro tipo de accidente;Desconocido;;0;3;54;314;57
Turismo;SE DESCONOCE;Otro tipo de accidente;Hombre;0;1;1;27;38;29
Turismo;SE DESCONOCE;Otro tipo de accidente;Hombre;1;4;24;384;526;412
Turismo;SE DESCONOCE;Otro tipo de accidente;Hombre;2;1;18;38;702;404
Turismo;SE DESCONOCE;Otro tipo de accidente;Hombre;3;5;18;261;584;284
Turismo;SE DESCONOCE;Otro tipo de accidente;Hombre;4;4;18;157;414;179
Turismo;SE DESCONOCE;Otro tipo de accidente;Hombre;5;0;6;73;234;79
Turismo;SE DESCONOCE;Otro tipo de accidente;Hombre;6;2;9;46;132;57
Turismo;SE DESCONOCE;Otro tipo de accidente;Hombre;7;2;3;31;69;36
Turismo;SE DESCONOCE;Otro tipo de accidente;Hombre;8;0;1;12;26;13
Turismo;SE DESCONOCE;Otro tipo de accidente;Hombre;;0;10;126;215;136
Turismo;SE DESCONOCE;Otro tipo de accidente;Mujer;0;0;2;24;42;26
Turismo;SE DESCONOCE;Otro tipo de accidente;Mujer;1;2;10;236;301;248
Turismo;SE DESCONOCE;Otro tipo de accidente;Mujer;2;2;11;253;395;266
Turismo;SE DESCONOCE;Otro tipo de accidente;Mujer;3;1;7;157;270;165
Turismo;SE DESCONOCE;Otro tipo de accidente;Mujer;4;1;6;88;192;95
Turismo;SE DESCONOCE;Otro tipo de accidente;Mujer;5;2;4;64;107;70
Turismo;SE DESCONOCE;Otro tipo de accidente;Mujer;6;0;2;34;52;36
Turismo;SE DESCONOCE;Otro tipo de accidente;Mujer;7;0;1;16;23;17
Turismo;SE DESCONOCE;Otro tipo de accidente;Mujer;8;0;0;12;18;12
Turismo;SE DESCONOCE;Otro tipo de accidente;Mujer;;1;12;77;120;90
Turismo;SE DESCONOCE;Salida de la vía;Desconocido;0;0;0;2;2;2
Turismo;SE DESCONOCE;Salida de la vía;Desconocido;1;0;0;5;5;5
Turismo;SE DESCONOCE;Salida de la vía;Desconocido;2;0;0;2;3;2
Turismo;SE DESCONOCE;Salida de la vía;Desconocido;3;0;0;2;5;2
Turismo;SE DESCONOCE;Salida de la vía;Desconocido;4;0;0;1;1;1
Turismo;SE DESCONOCE;Salida de la vía;Desconocido;5;0;0;1;1;1
Turismo;SE DESCONOCE;Salida de la vía;Desconocido;8;0;0;0;1;0
Turismo;SE DESCONOCE;Salida de la vía;Desconocido;;0;2;73;220;75
Turismo;SE DESCONOCE;Salida de la vía;Hombre;0;4;7;68;93;79
Turismo;SE DESCONOCE;Salida de la vía;Hombre;1;15;84;845;870;944
Turismo;SE DESCONOCE;Salida de la vía;Hombre;2;10;78;722;932;810
Turismo;SE DESCONOCE;Salida de la vía;Hombre;3;15;53;416;600;484
Turismo;SE DESCONOCE;Salida de la vía;Hombre;4;7;36;307;451;350
Turismo;SE DESCONOCE;Salida de la vía;Hombre;5;5;20;147;242;172
Turismo;SE DESCONOCE;Salida de la vía;Hombre;6;5;12;105;154;122
Turismo;SE DESCONOCE;Salida de la vía;Hombre;7;2;10;62;92;74
Turismo;SE DESCONOCE;Salida de la vía;Hombre;8;0;5;13;20;18
Turismo;SE DESCONOCE;Salida de la vía;Hombre;;1;10;242;296;253
Turismo;SE DESCONOCE;Salida de la vía;Mujer;0;0;1;56;70;57
Turismo;SE DESCONOCE;Salida de la vía;Mujer;1;6;31;425;461;462
Turismo;SE DESCONOCE;Salida de la vía;Mujer;2;4;27;401;487;432
Turismo;SE DESCONOCE;Salida de la vía;Mujer;3;4;19;270;335;293
Turismo;SE DESCONOCE;Salida de la vía;Mujer;4;2;11;173;213;186
Turismo;SE DESCONOCE;Salida de la vía;Mujer;5;2;6;91;111;99
Turismo;SE DESCONOCE;Salida de la vía;Mujer;6;3;5;42;56;50
Turismo;SE DESCONOCE;Salida de la vía;Mujer;7;1;7;21;33;29
Turismo;SE DESCONOCE;Salida de la vía;Mujer;8;1;1;9;11;11
Turismo;SE DESCONOCE;Salida de la vía;Mujer;;1;4;195;234;200
Turismo;SE DESCONOCE;Vuelco en la calzada;Desconocido;2;0;0;1;3;1
Turismo;SE DESCONOCE;Vuelco en la calzada;Desconocido;4;0;0;1;1;1
Turismo;SE DESCONOCE;Vuelco en la calzada;Desconocido;;1;2;3;55;6
Turismo;SE DESCONOCE;Vuelco en la calzada;Hombre;0;0;1;0;2;1
Turismo;SE DESCONOCE;Vuelco en la calzada;Hombre;1;0;6;32;71;38
Turismo;SE DESCONOCE;Vuelco en la calzada;Hombre;2;1;4;30;95;35
Turismo;SE DESCONOCE;Vuelco en la calzada;Hombre;3;0;2;16;75;18
Turismo;SE DESCONOCE;Vuelco en la calzada;Hombre;4;1;2;16;59;19
Turismo;SE DESCONOCE;Vuelco en la calzada;Hombre;5;0;1;3;42;4
Turismo;SE DESCONOCE;Vuelco en la calzada;Hombre;6;0;0;0;11;0
Turismo;SE DESCONOCE;Vuelco en la calzada;Hombre;7;0;1;4;11;5
Turismo;SE DESCONOCE;Vuelco en la calzada;Hombre;8;0;0;1;2;1
Turismo;SE DESCONOCE;Vuelco en la calzada;Hombre;;0;0;11;35;11
Turismo;SE DESCONOCE;Vuelco en la calzada;Mujer;0;0;0;10;7;10
Turismo;SE DESCONOCE;Vuelco en la calzada;Mujer;1;1;1;19;31;21
Turismo;SE DESCONOCE;Vuelco en la calzada;Mujer;2;0;0;13;49;13
Turismo;SE DESCONOCE;Vuelco en la calzada;Mujer;3;0;1;9;45;10
Turismo;SE DESCONOCE;Vuelco en la calzada;Mujer;4;0;1;2;19;3
Turismo;SE DESCONOCE;Vuelco en la calzada;Mujer;5;0;0;0;8;0
Turismo;SE DESCONOCE;Vuelco en la calzada;Mujer;6;0;0;3;5;3
Turismo;SE DESCONOCE;Vuelco en la calzada;Mujer;7;0;0;0;3;0
Turismo;SE DESCONOCE;Vuelco en la calzada;Mujer;;0;0;8;21;8
Turismo;SISTEMA DE RETENCIÓN;Atropello a peatón;Desconocido;;0;0;0;4;0
Turismo;SISTEMA DE RETENCIÓN;Atropello a peatón;Hombre;0;0;0;5;62;5
Turismo;SISTEMA DE RETENCIÓN;Atropello a peatón;Hombre;;0;0;0;7;0
Turismo;SISTEMA DE RETENCIÓN;Atropello a peatón;Mujer;0;0;0;4;48;4
Turismo;SISTEMA DE RETENCIÓN;Atropello a peatón;Mujer;;0;0;1;9;1
Turismo;SISTEMA DE RETENCIÓN;Colisión frontal;Desconocido;0;0;0;0;2;0
Turismo;SISTEMA DE RETENCIÓN;Colisión frontal;Desconocido;;0;1;14;19;15
Turismo;SISTEMA DE RETENCIÓN;Colisión frontal;Hombre;0;4;27;155;244;186
Turismo;SISTEMA DE RETENCIÓN;Colisión frontal;Hombre;;0;1;4;6;5
Turismo;SISTEMA DE RETENCIÓN;Colisión frontal;Mujer;0;3;19;140;217;162
Turismo;SISTEMA DE RETENCIÓN;Colisión frontal;Mujer;;0;0;7;9;7
Turismo;SISTEMA DE RETENCIÓN;Colisión lateral y frontolateral;Desconocido;0;0;0;8;14;8
Turismo;SISTEMA DE RETENCIÓN;Colisión lateral y frontolateral;Desconocido;;0;3;37;92;40
Turismo;SISTEMA DE RETENCIÓN;Colisión lateral y frontolateral;Hombre;0;3;20;516;1016;539
Turismo;SISTEMA DE RETENCIÓN;Colisión lateral y frontolateral;Hombre;;0;1;37;99;38
Turismo;SISTEMA DE RETENCIÓN;Colisión lateral y frontolateral;Mujer;0;2;6;488;889;496
Turismo;SISTEMA DE RETENCIÓN;Colisión lateral y frontolateral;Mujer;;0;0;31;73;31
Turismo;SISTEMA DE RETENCIÓN;Colisión por alcance y múltiple;Desconocido;0;0;0;18;25;18
Turismo;SISTEMA DE RETENCIÓN;Colisión por alcance y múltiple;Desconocido;;0;0;75;135;75
Turismo;SISTEMA DE RETENCIÓN;Colisión por alcance y múltiple;Hombre;0;0;14;860;1559;874
Turismo;SISTEMA DE RETENCIÓN;Colisión por alcance y múltiple;Hombre;;0;0;57;149;57
Turismo;SISTEMA DE RETENCIÓN;Colisión por alcance y múltiple;Mujer;0;2;8;88;1511;868
Turismo;SISTEMA DE RETENCIÓN;Colisión por alcance y múltiple;Mujer;;0;0;51;120;51
Turismo;SISTEMA DE RETENCIÓN;Otro tipo de accidente;Desconocido;0;0;0;0;2;0
Turismo;SISTEMA DE RETENCIÓN;Otro tipo de accidente;Desconocido;;0;0;12;21;12
Turismo;SISTEMA DE RETENCIÓN;Otro tipo de accidente;Hombre;0;1;5;100;187;106
Turismo;SISTEMA DE RETENCIÓN;Otro tipo de accidente;Hombre;;0;0;5;17;5
Turismo;SISTEMA DE RETENCIÓN;Otro tipo de accidente;Mujer;0;1;3;74;152;78
Turismo;SISTEMA DE RETENCIÓN;Otro tipo de accidente;Mujer;;0;0;4;12;4
Turismo;SISTEMA DE RETENCIÓN;Salida de la vía;Desconocido;0;0;0;2;4;2
Turismo;SISTEMA DE RETENCIÓN;Salida de la vía;Desconocido;;0;4;58;84;62
Turismo;SISTEMA DE RETENCIÓN;Salida de la vía;Hombre;0;9;23;394;578;426
Turismo;SISTEMA DE RETENCIÓN;Salida de la vía;Hombre;;0;0;16;30;16
Turismo;SISTEMA DE RETENCIÓN;Salida de la vía;Mujer;0;8;27;342;532;377
